hashtags,x,y,z
ratchetaffirmations,-0.03295593719975562,-0.015971885713075642,-0.021322869219149842
trapyogabae,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
blackyogi,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
twerking,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
makeit,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
traptribe,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
hiphop,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
blackgirlyoga,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
trapmusic,-0.041367027427343196,-0.021689308108796282,-0.03858598462789563
mybeautifulasslife,-0.03295593719975562,-0.015971885713075642,-0.021322869219149842
youCAN,-0.04089296847147449,-0.021543016550203076,-0.037663733135602576
trapyogabaepresents,-0.03248782463321894,-0.015431229028391086,-0.020368602222388402
resilient,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
blackgirlswhoyoga,-0.041367027427343196,-0.021689308108796282,-0.03858598462789563
mindsetcoach,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
blackwomenwhoyoga,-0.039542964768953325,-0.020311046135374624,-0.03527966729951743
TruthBomb,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
lifestyles,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
mindsetshift,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
TRAPspriation,-0.03266817654983486,-0.015658748122426767,-0.020706035712818854
TRAPspiration,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
blackgirlmagic,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
ganggang,-0.03954296476895324,-0.02031104613535314,-0.03527966729950683
blackgirlsyoga,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
podcast,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
dojacat,-0.0333882713320532,-0.016045908724025927,-0.022143831280583413
saweetie,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
bestfriend,-0.03272317178354658,-0.01569113064689856,-0.020727253881678866
neatup247,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
excuses😅,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
50,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
softbellychronicles,-0.04334661978887983,-0.01715487594055896,-0.03995694678909172
MindOverMuscle,-0.03272317178354658,-0.01569113064689856,-0.020727253881678866
underarmourambassador,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
vertuecrew,-0.03371773710445782,-0.01581317684220697,-0.021802410941386467
vertuemethod,-0.03272726767399326,-0.01571672854690133,-0.020903252147280397
betterreadthandead,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
vertuebookclub,-0.040536286282512005,-0.0208864511470313,-0.03713030491112004
curlyhair,-0.03249552136983566,-0.01543970565993504,-0.020393677525841206
stopburningtheshitoutofyourhair,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
curlsgetthegirls,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
TheOnlyWayIsThrough,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
SameGameDifferentLevels,-0.0418650981582261,0.0042304728238222135,-0.020944777365970085
SameHellDifferentDevils,-0.040536286282512005,-0.0208864511470313,-0.03713030491112004
IronParadise,-0.0333882713320532,-0.016045908724025927,-0.022143831280583413
tequilaofthepeople,-0.03272317177928463,-0.015691130283473305,-0.02072725506768431
mixesgreatwithanesthesia,-0.03272317177928463,-0.015691130283473305,-0.02072725506768431
teremana,-0.03272317177536506,-0.015691129190687027,-0.020727256243015864
TeremanaKaraoke,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
teremanatuesday,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
BreakOfDawnBoys,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
RockAndRay,-0.0517611637822973,-0.009634731978427315,-0.0488131349239685
HardestWorkersInTheRoom,-0.042583377737005726,0.004259795309186991,-0.02167920698032979
YoungRock,-0.04522196719474401,0.01304179677717464,-0.019823972884328633
rage,-0.03272317178354658,-0.01569113064689856,-0.020727253881678866
piper,-0.045693385959923276,-0.02458191736854962,-0.047866728018287924
gamechanger,-0.032723171774889655,-0.015691130885285825,-0.02072725648862302
StrengthAndConditioningCoach,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
BlackAdamReady💪🏾⚡️,-0.032723171774889655,-0.015691130885285825,-0.02072725648862302
TheMaster,-0.032274864036958374,-0.015200768978285853,-0.020050129806879355
DaveRienzi,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
zoa,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
founder,-0.032723171774889655,-0.015691130885285825,-0.02072725648862302
GuacOnTheRock,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
BackOnTheirFeet,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
TeremanaTequila,-0.032309265712157274,-0.015238913334449836,-0.020102847399993934
UFC261,-0.033797536853765485,-0.016943548134573078,-0.02246337266188595
AndSTILL,-0.032044089254598736,-0.01495520168281596,-0.019711627977348267
ppv,-0.03204408925459767,-0.014955201682362198,-0.01971162797745962
AndNew....,-0.0320440892546003,-0.014955201683188014,-0.01971162797691446
espn+,-0.03243050986996278,-0.015367687746340274,-0.020280334812366085
artisansatwork,-0.03238096882868197,-0.015315364206791388,-0.02020824456042632
teremanadistillery,-0.032044089254597265,-0.01495520168262943,-0.0197116279777109
copperstills,-0.03483916017765351,-0.01323016424117489,-0.022396944736018488
craftsmanship,-0.03517131610788229,-0.011490309860333458,-0.022206300355698913
tequillaofthepeople,-0.04270142401906787,-0.001376989813304775,-0.028445365468137983
sevenbuckscompanies,-0.04272781165676537,0.00017515847585939626,-0.02743034174638369
bahr👁,-0.04270142401906787,-0.001376989813304775,-0.028445365468137983
lasry,-0.04588408675671749,0.0039051463237764826,-0.030299505040501933
cmo,-0.04114049905441946,-0.0025471349001600116,-0.026302065836415138
teremanatalk,-0.04134538757005494,-0.002352671657766071,-0.026936305120804905
SevenBucksCompanies,-0.04588408675671749,0.0039051463237764826,-0.030299505040501933
gunslinginggoodtimes,-0.04588408675671749,0.0039051463237764826,-0.030299505040501933
ItsOn,-0.03321630004941345,-0.005855548226950179,-0.014226323732129797
finishstrong,-0.03204408925459876,-0.014955201682988594,-0.01971162797730548
risetocrescendo,-0.03204408925459812,-0.014955201682875566,-0.019711627977447313
bestbirthdayever,-0.03953622626821676,-0.024651183504491206,-0.03855316296871906
ohana,-0.03391967767150339,-0.015087292107750038,-0.02150955627551392
aquabirthday,-0.029532598184887047,-0.014922977469745436,-0.019669343322942307
tia🌺,-0.03391967767150339,-0.015087292107750038,-0.02150955627551392
aquamanobsessed☺️,-0.03646822605798212,-0.026594884983872937,-0.036221524093970954
dontsleeponmydrawingskills,-0.03204408925459748,-0.014955201682574195,-0.01971162797770887
happybirthdaytia💝,-0.032044089254599235,-0.014955201682913736,-0.019711627977204958
HesPrettyCool,-0.03204408925459683,-0.014955201682571168,-0.019711627977850962
AquaMan,-0.03204408925459719,-0.014955201682679522,-0.019711627978025347
HappyBirthdayTiaG,-0.03370256128362527,-0.016833447480990523,-0.022310682863939113
GameChanger,-0.03650142416589358,-0.0027221747219547785,-0.016638980558631424
StoneColdSteveAustin💀,-0.03381359383236373,-0.016959334120205935,-0.022484892308683453
my💝,-0.03307695187312868,-0.01520576257738093,-0.020708902770020327
thisis3,-0.03381359383236373,-0.016959334120205935,-0.022484892308683453
ZOAenergy,-0.033291248127859496,-0.014921313194295701,-0.02068252339449343
bumaye,-0.033543975847791,-0.009236678559564962,-0.01687417215758036
DoNotGoGentle,-0.03370256128362527,-0.016833447480990523,-0.022310682863939113
darknessonmyback,-0.032428905001428414,-0.013848253898669841,-0.019288968577717933
BlackAdam⚡️,-0.03307695187312868,-0.01520576257738093,-0.020708902770020327
blackadam⚡️,-0.03648563497191682,0.008250074825841345,-0.00681165086837109
maninblack,-0.03306320370639413,-0.01381701651631014,-0.01964057637634567
1MillionBucks,-0.03204408925459737,-0.014955201682641518,-0.019711627977670117
OurLocalRestaurants,-0.03320370404288511,-0.014967003502819293,-0.02065492196922736
youngrock,-0.03394679569499329,-0.014646869057501417,-0.021500030549231212
coachcwik,-0.03258642212472797,-0.014856874636485433,-0.020132395512629457
freedomhighschool,-0.03392136843277639,-0.01709141332843223,-0.022667948000928768
TeremanaTuesday,-0.03204408925459872,-0.014955201683081815,-0.0197116279774008
energydrink,-0.037223275730397944,-0.002582085391024321,-0.017798978654296093
zoaenergy,-0.03392136843277639,-0.01709141332843223,-0.022667948000928768
therock,-0.040473269671727694,0.03593327096257338,0.008063522327947438
energy,-0.03370256128362527,-0.016833447480990523,-0.022310682863939113
ZOAarmy,-0.03281462160463116,-0.013174395065764528,-0.019045485668157676
ownyourmonday,-0.03204408925459953,-0.014955201683584154,-0.01971162797731683
zoafamily,-0.03381359383236373,-0.016959334120205935,-0.022484892308683453
OwnYourMonday.,-0.03573789306806824,-0.003196515881974147,-0.014358902266040151
againstthedyingofthelight,-0.03264003945139209,-0.014562869747664678,-0.01993158935972039
sundaytraining,-0.032998154225562785,-0.015981375491056007,-0.021141457426608445
donotgogentle,-0.04965901387367651,0.08516470411549204,0.03176731553266625
ZOAEnergy,-0.032274864036997516,-0.015200768967198467,-0.020050129786538536
Innovation,-0.03204408925459836,-0.014955201683064853,-0.01971162797748109
Day1,-0.03204408925459681,-0.0149552016828894,-0.019711627977903073
ManInBlack,-0.03297375217943747,-0.01594250222191184,-0.021106065471618748
ProtectorOfThePeople,-0.03392136843277639,-0.01709141332843223,-0.022667948000928768
madenotborn,-0.040741211701565166,0.03503504497512833,0.007184623043515076
dmx,-0.032172452741323396,-0.015091231754422068,-0.019899088202468978
ZoaArmy🛡,-0.03381359383236373,-0.016959334120205935,-0.022484892308683453
Founder,-0.03204408925460095,-0.014955201683868744,-0.019711627976909153
ZoaFamily,-0.042086826019561686,0.05161945359549731,0.01734542834548068
DCUniverse,-0.03204408925459883,-0.014955201683487714,-0.019711627977281702
ChangeTheGame,-0.039358414989628776,0.08122613756556225,0.045516246297703344
TheKings👑,-0.04462959730587679,0.09790293829304436,0.05081253307627098
StalloneVsSchwarzenegger,-0.03916669429873389,0.0764892920844204,0.042390302558998866
YoungRock💪🏾,-0.03254219801364684,-0.015047996072348961,-0.0201403605432246
"YoungRock,",-0.03654123416833394,0.04818469072815014,0.023511162926814762
TheUBaby,-0.032044089254599874,-0.014955201683516292,-0.019711627977332422
ManaOhana,-0.03249576327660764,-0.015449406004293629,-0.020394727134286406
GuacOnTheRock!,-0.04274724734919708,0.054963371898085964,0.019805490000480236
MotivationMonday,-0.03799724238539913,0.06880725094891997,0.03763548501687218
RelentlessPursuit,-0.03324886183006447,-0.016072526085878742,-0.02163660071100909
ZoaArmy,-0.03777540695674012,0.0038739280617446025,-0.014195481901647449
Relentless,-0.03240984685305801,-0.014746727735467867,-0.019875395970526052
MondayMotivation!!,-0.032172452741323396,-0.015091231754434062,-0.01989908820246249
ZOAArmy,-0.03762946186667525,0.05634400130856191,0.028632241859639366
OwningTheOutcome,-0.032601298875583086,-0.015331246251633374,-0.02046722950099014
1.,-0.03861031541435042,0.02494189356133288,0.002263973885220745
MondayMotivation💪🏾,-0.032670736307481164,-0.015175364880771078,-0.020361715583701975
iliveformomentslikethis,-0.032998154225562785,-0.015981375491056007,-0.021141457426608445
anotheronebitesthedust,-0.03949560172710974,0.03313712622544911,0.006675484090956238
hardestworkersintheroom,-0.032496586438939136,-0.015135114927242826,-0.020256773644331712
queeninspired,-0.032044089254598264,-0.014955201683405864,-0.019711627977434112
midnightoilburners🕯,-0.04248543892935927,0.06079643494235921,0.024822020433782125
blackadamtraining⚡️,-0.057990851410225204,0.200570976462238,0.11024232891660521
saturdaynightseven,-0.035544567698453655,0.008958470885813303,-0.005001541052450455
YoungRock💪🏾🌺,-0.03354220748809041,-0.013610779280522867,-0.020138752235049417
whatdeydo,-0.0450127565271808,0.0690251625495882,0.02767243085722354
biggestnewcomedy,-0.03238007029308378,-0.015314242089926378,-0.020206682690586803
youngrock💪🏾🌺,-0.03204408925459817,-0.014955201682881879,-0.019711627977632297
ZoaXBoxFridge,-0.032380070292768195,-0.015314241995341085,-0.02020668279796231
CollectorsItem,-0.03269389345224238,-0.01574813676608331,-0.02082394052464102
Surprise,-0.03243150894637913,-0.015106022656681739,-0.02041311699098262
4Left,-0.032380070292768195,-0.015314241995341085,-0.02020668279796231
TequilaOfThePeople,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
AndNurses,-0.03343166130528352,-0.016504282809084846,-0.021853259527126034
OhCANADA,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
mauisays,-0.03331697287665719,-0.01640746436726888,-0.021721729263905365
MyDayWithAndre🖤,-0.032380070292679905,-0.015314241928093596,-0.02020668274923926
Hawaii,-0.03343166130528352,-0.016504282809084846,-0.021853259527126034
BiggestBattleRoyalEver,-0.032136787310751445,-0.015058089698033784,-0.0198660371510729
The80s,-0.03261026690544599,-0.015564853313027377,-0.020552643434792454
ChefRocky,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
cheatmealsunday,-0.0323800702927498,-0.0153142419221084,-0.020206682781479152
RockToast,-0.03343166130528352,-0.016504282809084846,-0.021853259527126034
BriocheFrenchToast,-0.0339644786980979,-0.017142620081077375,-0.02273898421682572
djsinfamouscoconutbananapancakes,-0.03204408925459778,-0.014955201682669658,-0.019711627977782507
EatWiselyLiveFabulously,-0.032380070292679905,-0.015314241928093596,-0.02020668274923926
GlobalForce,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
BlackAdam⚡️⬛️,-0.032044089254597605,-0.014955201682645445,-0.019711627977519856
ThePredatorEra,-0.0339644786980979,-0.017142620081077375,-0.02273898421682572
HumbleHungry,-0.0323800702927498,-0.0153142419221084,-0.020206682781479152
Ngannou,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
WarriorMana,-0.03343166130528352,-0.016504282809084846,-0.021853259527126034
TheLongRoad,-0.0339644786980979,-0.017142620081077375,-0.02273898421682572
warriormana,-0.03379753646555795,-0.016943343656776036,-0.02246362400261335
ZOALadies,-0.0339644786980979,-0.017142620081077375,-0.02273898421682572
HavinFUN,-0.03343166130528352,-0.016504282809084846,-0.021853259527126034
ZOAEnergy💥,-0.03204408925459798,-0.014955201682749655,-0.019711627977634143
BringinIt,-0.03204408925459864,-0.014955201683012212,-0.019711627977420328
RentsDue,-0.03204408925459741,-0.014955201682823735,-0.01971162797777176
ZoaMode💥🤣,-0.03204408925459995,-0.01495520168376179,-0.019711627977360407
alohafriday🌺,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
believeachieverepeat💥,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
productivity,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
throwbackthursday,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
bottlefullofwater,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
itsgonnabringyoudown,-0.03704088411626004,-0.02169860872920591,-0.02892680294945469
