hashtags,x,y
PMacChallenges,-0.04726156641287915,-0.03409085558073754
HotBodySummer,-0.040204179491276006,-0.025476484477618203
28DayChallenge,-0.03653582283921604,-0.020518809033100226
PMacFitness,-0.03874005163088772,-0.02334907066822952
LockdownLives,-0.03975472349488191,-0.02468394894677043
SundayTelegraph,-0.037384095453108106,-0.021063921364667053
BeGreat,-0.03789000180988328,-0.02232389983682767
HappySunday,-0.037264302091505136,-0.0215239571115645
size,-0.037384095453108106,-0.021063921364667053
overweight,-0.037311032204431965,-0.021588353229114447
obese,-0.037311032204431965,-0.021588353229114468
FatNotHealthy,-0.04726156641287915,-0.03409085558073754
SizeMatters,-0.03773721190217015,-0.0218441439837287
plussize,-0.03720502819401575,-0.0216138774067338
biggestgiveaway,-0.03647254646386892,-0.020200908749438914
pmacchallenge,-0.0357523989910668,-0.019574782370723184
summerready,-0.04726156641287915,-0.03409085558073754
NoTrolling,-0.03908554063303261,-0.023726407297953216
bepositive,-0.04310959231642051,-0.029197276389300118
Onlypositivity,-0.0357523989910668,-0.019574782370723184
michelinstar,-0.05041364412051418,0.03374820571741371
cheflife,-0.03908554063303261,-0.023726407297953216
chefsofinstagram,-0.036226963564196406,-0.018199076394572904
getreadyforsummer,-0.04726156641287915,-0.03409085558073754
abschallenge,-0.04726156641287915,-0.03409085558073754
PMacChallenge,-0.03989595346876715,-0.025082804682292258
selfimprovement,-0.05041364412051418,0.03374820571741371
Projectpmac,-0.03717714871154503,-0.020828992388553007
KnowYourWorth,-0.04726156641287915,-0.03409085558073754
Money,-0.040699834468008726,-0.02643087513816179
YogaBundle,-0.04726156641287915,-0.03409085558073754
Competitiontime,-0.04726156641287915,-0.03409085558073754
Lockdown3.0,-0.037384095453108106,-0.021063921364667053
Giveaways,-0.03765229138523404,-0.017442718594758013
LiveClasses,-0.04726156641287915,-0.03409085558073754
FridayHIIT,-0.0357523989910668,-0.019574782370723184
Pregnancysafeexercise,-0.0357523989910668,-0.019574782370723184
Freeadvice,-0.0357523989910668,-0.019574782370723184
Doitright,-0.0357523989910668,-0.019574782370723184
HomeCooking,-0.0357523989910668,-0.019574782370723184
Nutribullet,-0.0357523989910668,-0.019574782370723184
WomensDay,-0.03816342389123745,-0.02263555916073962
IWD2021,-0.04027282110920261,-0.025570440785139096
PMaacFitness,-0.04310959231642051,-0.029197276389300118
new,-0.04726156641287915,-0.03409085558073754
brandnew,-0.0357523989910668,-0.019574782370723184
newfriend,-0.04415581691998692,-0.03014099496069574
innovation,-0.037384095453108106,-0.021063921364667053
newproduct,-0.036468481725043286,-0.02051747902568707
instagood,-0.03658945321856749,-0.02034204157458675
somethingnew,-0.037894611357829074,-0.0199052914459236
happy,-0.04310959231642051,-0.029197276389300118
breakingnews,-0.0357523989910668,-0.019574782370723184
mood,-0.03364463354529047,-0.015999029579105876
WIN,-0.03407333165879893,-0.016344826348565072
day,-0.032525205934751306,-0.015419588859028237
news,-0.041458416775171536,0.03718101892603298
delicious,-0.03407333165879893,-0.016344826348565072
newarrival,-0.032274812786994844,-0.015148724412781287
goodnews,-0.03943442095815798,0.019277148969404415
newrelease,-0.03905341574143704,0.03095449468522571
deliciousness,-0.03339263535010739,-0.015479635148910473
newlife,-0.03407333165879893,-0.016344826348565072
newdesign,-0.034040161145239466,-0.015675435934258363
newday,-0.03407333165879893,-0.016344826348565072
FREE,-0.03364463354529047,-0.015999029579105376
newcollection,-0.034040161145239466,-0.015675435934258363
cool,-0.03407333165879893,-0.016344826348565072
BangEnergy,-0.0334031118163787,-0.01584516280405898
gym,-0.03318231791177813,-0.015790736870946183
EnergyDrink,-0.03340311181637874,-0.015845162804067628
athomeworkout,-0.033247234837176454,-0.01574319496327692
NooFuzion,-0.03339987300575857,-0.01594416648973414
cardio,-0.034040161145239466,-0.015675435934258363
stairclimber,-0.034040161145239466,-0.015675435934258363
vegankitchen,-0.03227481278699485,-0.015148724412781282
recipeoftheday,-0.04055969172000959,0.05349755427904988
f52grams,-0.03339263535010739,-0.015479635148911418
easyrecipes,-0.0328908335010945,-0.01566180564036895
mushrooms,-0.03483951270316026,-0.01324320135382718
foodblogfeed,-0.03204403933040472,-0.014904885723291633
cleaneats,-0.04522350106864322,0.012176557274961487
whatveganseat,-0.05176201443422321,-0.00987536777214842
heresmyfood,-0.04522350106864322,0.012176557274961487
forkyeah,-0.045695189548432,-0.02556337718817032
veganph,-0.048036414366616195,-0.009564822596262642
plantpower,-0.05176201443422321,-0.00987536777214842
skillet,-0.045695189548432,-0.02556337718817032
yummyph,-0.039543941897365105,-0.020832473294806662
foodgawker,-0.03954394189736524,-0.020832473294802548
foodandwine,-0.04522350106864322,0.012176557274961487
cauliflower,-0.05176201443422321,-0.00987536777214842
makesmewhole,-0.03295592024092264,-0.015936555594875376
foodphotography,-0.05176201443422321,-0.00987536777214842
StayFocused,-0.045695189548432,-0.02556337718817032
ActiveLifestyle,-0.04522350106864322,0.012176557274961487
BrainGains,-0.045695189548432,-0.02556337718817032
Focus,-0.05176201443422321,-0.00987536777214842
Preworkout,-0.05176201443422321,-0.00987536777214842
Working,-0.045695189548432,-0.02556337718817032
Concentration,-0.041368163565357614,-0.02229677917800197
Gamer,-0.03295592024092264,-0.015936555594875376
Performance,-0.04089402804819888,-0.022107067974259622
Sharp,-0.03248777214634151,-0.01537758603836313
Active,-0.045695189548432,-0.02556337718817032
Powerful,-0.041368163565357614,-0.02229677917800197
Studying,-0.045695189548432,-0.02556337718817032
Activity,-0.039543941897365084,-0.020832473294784697
BrainFood,-0.04522350106864322,0.012176557274961487
Workout,-0.045695189548432,-0.02556337718817032
Redline,-0.045695189548432,-0.02556337718817032
Cognitive,-0.03266812763643264,-0.015601595732266339
Power,-0.05176201443422321,-0.00987536777214842
Reading,-0.04522350106864322,0.012176557274961487
Energy,-0.03954394189736515,-0.020832473294726768
Focused,-0.04522350106864322,0.012176557274961487
Painting,-0.045695189548432,-0.02556337718817032
Workingout,-0.03338832758818961,-0.016052305146181212
totalbody,-0.045695189548432,-0.02556337718817032
TRX,-0.03272311785830327,-0.01563547146071636
shoulders,-0.05176201443422321,-0.00987536777214842
vegetarianfood,-0.045695189548432,-0.02556337718817032
saladlove,-0.045695189548432,-0.02556337718817032
stuffedavocado,-0.04334604886227607,-0.017099114824262036
avocado,-0.03272311785830327,-0.01563547146071636
bandexercises,-0.04522350106864322,0.012176557274961487
transformwithcarbon,-0.03371769750216895,-0.015740972739413196
WILLPOWER,-0.032727239737553884,-0.015676052619111185
dietingphase⁣,-0.045695189548432,-0.02556337718817032
stronger,-0.04053737997508456,-0.02147268583389735
DISCIPLINE.⁣,-0.03249546953373873,-0.015385294078605624
PLAN.,-0.05176201443422321,-0.00987536777214842
emotion,-0.045695189548432,-0.02556337718817032
COMMITMENT,-0.05176201443422321,-0.00987536777214842
ADHERENCE,-0.04186622638962497,0.0036013863681363047
MOTIVATION,-0.04053737997508456,-0.02147268583389735
HABITS,-0.03338832758818961,-0.016052305146181212
"Inspiration,",-0.03272311786326155,-0.015635476719386622
INTENTION,-0.03272311786326155,-0.015635476719386622
3),-0.03272311786108723,-0.015635477581012594
testbooster,-0.05176201443422321,-0.00987536777214842
NanoX1s,-0.045695189548432,-0.02556337718817032
WinWin,-0.045695189548432,-0.02556337718817032
FastedAndFurious,-0.05176201443422321,-0.00987536777214842
ad!,-0.042584538841941966,0.003613815814282362
FASTEDANDFURIOUS,-0.04522350106864322,0.012176557274961487
ramadanvibes,-0.03272311785830327,-0.01563547146071636
islamic,-0.045695189548432,-0.02556337718817032
ramadandecorations,-0.03272311786381453,-0.015635476933405272
ramadan_karim,-0.03379747743359849,-0.016877670228532406
muslimah,-0.03272311786381453,-0.015635476933405272
ramadanvibes🌙,-0.03227481278693401,-0.015148724376673793
allah,-0.03379747743359849,-0.016877670228532406
ramadan2021🌙,-0.03379747743359849,-0.016877670228532406
ramadan_mubarak,-0.03272311786381453,-0.015635476933405272
ramadan1441,-0.03379747743359849,-0.016877670228532406
photography,-0.03379747743359849,-0.016877670228532406
muslim,-0.032309214253673314,-0.01518658267838893
hijab,-0.03379747743359849,-0.016877670228532406
quran,-0.032044039330402875,-0.0149048857228259
ramadanmubarak,-0.03204403933040236,-0.014904885723410435
رمضان,-0.03204403933040113,-0.01490488572390967
ramadan_nights,-0.03243045771691223,-0.015314453123200612
ramadanfood,-0.03238091695723561,-0.015262493626786031
ramadankareem🌙,-0.03204403933040213,-0.014904885723457462
ramadankareem,-0.03483951270316026,-0.01324320135382718
ramadanmubarak🌙,-0.03517197420185984,-0.011583050023046626
ramadan_kareem,-0.042704247282452985,-0.0018913280521499183
ramadandecor,-0.04273059768159401,-0.0003271881411130421
islam,-0.042704247282452985,-0.0018913280521499183
islamicquotes,-0.04588765751097636,0.003243888497524337
ramadan2021,-0.041142847312686165,-0.0029673255513817855
BetterBacks,-0.04134781309358757,-0.0027893867305726523
muaythaistyle,-0.04588765751097636,0.003243888497524337
FastedAndFurious.,-0.04588765751097636,0.003243888497524337
tuesday,-0.03321629050277934,-0.005791857497242074
fatlossjourney,-0.03204403933040316,-0.014904885723462657
crossfit,-0.03204403933040293,-0.01490488572271426
crossfitgirls,-0.039534159909869325,-0.024314846858332732
crossfitwod,-0.03391966687071688,-0.0149566361159858
burpee,-0.029532548096701746,-0.014872517301945458
burpees,-0.03391966687071688,-0.0149566361159858
workoutoftheday,-0.03646706327577476,-0.026343488554088263
calorieburn,-0.03204403933040154,-0.014904885723023795
dietitian,-0.03204403933040121,-0.014904885723543869
myfitnessjourney,-0.03204403933040283,-0.01490488572266172
ketodiet,-0.03204403933040402,-0.014904885722268483
healthcoach,-0.0337025012757814,-0.01676882220944589
weightlossmotivation,-0.036502434239361274,-0.0028002198137091704
ego,-0.03381353314870823,-0.01689374849548073
fitnesslife,-0.0330769124388834,-0.015147749722852922
snickers,-0.03381353314870823,-0.01689374849548073
running,-0.033291234258736375,-0.014865291338447502
genetics,-0.03354394731840436,-0.009185271836880924
weightlifting,-0.0337025012757814,-0.01676882220944589
powerlifting,-0.032428874625021815,-0.013792743635710682
lift,-0.0330769124388834,-0.015147749722852922
read,-0.03648556616414017,0.00834621580892121
water,-0.0330631542415552,-0.01376099202038701
walking,-0.03204403933040181,-0.014904885722945774
lifestyle,-0.0332036706507953,-0.014908416578026967
walk,-0.03394688072870252,-0.014557287119097179
lisscardio,-0.03258638645023923,-0.014799313372546186
hiitcardio,-0.0339213076385175,-0.01702442477421579
classpass,-0.03204403933040235,-0.014904885723748141
zumba,-0.03722444843480284,-0.0026326948829497317
hiitworkouts,-0.0339213076385175,-0.01702442477421579
workoutroutine,-0.040473773032076096,0.03595369099280068
workoutmotivation,-0.0337025012757814,-0.01676882220944589
barrysbootcamp,-0.03281458169261269,-0.013118982573116241
6pack,-0.03204403933040257,-0.014904885723431616
6packabs,-0.03381353314870823,-0.01689374849548073
perspective,-0.03573784155675404,-0.0031073846222557594
healthandfitness,-0.032640018541475004,-0.014510950697992946
healthandwellness,-0.03299810008968881,-0.015923525660425198
kettlebell,-0.04966127437432473,0.08497497394098469
kettlebellworkout,-0.03227481278703532,-0.015148724367371736
kettlebelltraining,-0.03204403933040216,-0.014904885723455281
kettlebellswings,-0.03204403933040345,-0.01490488572280421
patience,-0.0329737023426263,-0.01588579693315424
veggies,-0.0339213076385175,-0.01702442477421579
bike,-0.04074172367879315,0.03505691540847314
jogging,-0.03217240208371565,-0.015039964594315287
jog,-0.03381353314870823,-0.01689374849548073
fitspiration,-0.03204403933040277,-0.014904885722617615
weight,-0.042087508334877524,0.05162250157863766
fatlosstips,-0.03204403933040442,-0.014904885723347949
nutritionist,-0.039358218911371125,0.08125512995573421
bopo,-0.04462998830532091,0.09789742658483068
healthateverysize,-0.03916648953374785,0.07650842211646118
bodypos,-0.03254214356363346,-0.014993474549708027
deadlifts,-0.03654107026320584,0.048210409267951025
deadlift,-0.032044039330402146,-0.014904885722719764
physique,-0.03249571086180369,-0.015395467613704236
weightlosssurgery,-0.042747665035455865,0.05507416692234952
weighttraining,-0.03799704160677397,0.06882498615018319
weightlossrecipes,-0.033248819386840434,-0.016044013123058448
flattummy,-0.03777700106611692,0.003712894045760098
weightlosstips,-0.03240980608492793,-0.014693946064209058
allmovementcounts,-0.03217240208371563,-0.015039964594300246
joyfulmovement,-0.03762930103570115,0.056376330218917234
Nanox1,-0.03260126156258927,-0.015279108688839402
moveyourbody,-0.038610594759312444,0.02498735908624883
intuitivemovement,-0.03267069155837365,-0.015120273026077947
TrainHappy,-0.03299810008968881,-0.015923525660425198
Reebokpartner,-0.03949608378101257,0.03308398916369176
listentoyourbody,-0.03249654828167606,-0.015083701787471596
nondietfitness,-0.03204403933040401,-0.014904885722572354
IntuitiveMovement,-0.0424859942309323,0.060854967019856286
dietculturedropout,-0.05799206238636805,0.20070867123466724
mengeteatingdisorderstoo,-0.03554448804084594,0.009026024734875172
mensmentalhealth,-0.03354219546130852,-0.013566523487611492
edrecovery,-0.04501344583177946,0.06905825033914609
trainhappy,-0.03238001842746856,-0.015261381108203008
TrainHappyPodcast,-0.03204403933040169,-0.014904885723659424
realtimeworkout,-0.032380018427593464,-0.015261381185115098
danceworkout,-0.032693791326451296,-0.01568295985249007
TrainHappyTuesdays,-0.03243148646039456,-0.01503759653872345
dancecardio,-0.032380018427593464,-0.015261381185115098
DancePartyWorkout,-0.03379747756480377,-0.01687752362912739
unconditionalpermissiontorest,-0.03343160315487679,-0.016442083686278475
Restdays,-0.03379747756480377,-0.01687752362912739
nodaysoff,-0.0333169155747326,-0.01634577234172257
beastmode,-0.03238001842778229,-0.015261381137025819
rest,-0.03343160315487679,-0.016442083686278475
restday,-0.0321367375029474,-0.01500668884050963
intuitiveeating,-0.032610213677639346,-0.015510161497461917
dietculturerebel,-0.03379747756480377,-0.01687752362912739
recovery,-0.03238001842791046,-0.015261380950886892
rejectdietculture,-0.03343160315487679,-0.016442083686278475
MorningRoutine,-0.03396441765080693,-0.01707520835674555
Dogwalks,-0.03204403933040383,-0.014904885723223094
VitaminD,-0.03238001842778229,-0.015261381137025819
BootsX,-0.03379747756480377,-0.01687752362912739
bodyimage,-0.032044039330403486,-0.014904885722319435
weightgain,-0.03396441765080693,-0.01707520835674555
motivationmondays,-0.03238001842791046,-0.015261380950886892
TrainHappyMoment,-0.03379747756480377,-0.01687752362912739
freefirepartner,-0.03343160315487679,-0.016442083686278475
PaidInFull,-0.03396441765080693,-0.01707520835674555
ElDiamante,-0.03379747756480377,-0.01687752362912739
dadlife,-0.03396441765080693,-0.01707520835674555
parkersdad,-0.03343160315487679,-0.016442083686278475
UFC260,-0.03204403933040213,-0.014904885722964502
livefit,-0.032044039330402306,-0.014904885723233114
beyourownboss,-0.032044039330404714,-0.014904885723339594
StrengthWars,-0.03204403933040197,-0.014904885723524438
movie,-0.03704051395768309,-0.02132385357500616
GenerationIron,-0.03704051395768309,-0.02132385357500616
StrengthWarsMovie,-0.03704051395768309,-0.02132385357500616
documentary,-0.03704051395768309,-0.02132385357500616
