Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Amanda Lee,amandaeliselee,12242281,2018-12-03 14:57:13 EST,2018-12-03,14:57:13,Photo,"399,283",394665,4618,0,https://www.instagram.com/p/Bq8A6fXlBKX/,https://www.instagram.com/p/Bq8A6fXlBKX/,https://scontent.xx.fbcdn.net/v/t51.2885-15/45607217_368020093945929_557213698779262230_n.jpg?_nc_cat=109&_nc_ohc=5Zv_DLeR-akAX-Cd0tW&_nc_ht=scontent.xx&oh=2039ded7d7e9ecaf73c5c1eca5817d09&oe=5E8BDE8A,,laundry day,,,,1.75
Amanda Lee,amandaeliselee,12247593,2018-11-28 16:04:18 EST,2018-11-28,16:04:18,Photo,"362,588",358863,3725,0,https://www.instagram.com/p/BqvQnfZFuvC/,https://www.instagram.com/p/BqvQnfZFuvC/,https://scontent.xx.fbcdn.net/v/t51.2885-15/45695858_283735345614421_1406109043802025074_n.jpg?_nc_cat=107&_nc_ohc=QbMplWglBJIAX8fOayU&_nc_ht=scontent.xx&oh=05b751cceb3730a770c1ecdcd7034a48&oe=5E88E1B7,,found the light ✨ top from @fashionnova,,,,1.59
Amanda Lee,amandaeliselee,12259593,2018-11-19 15:39:31 EST,2018-11-19,15:39:31,Photo,"443,506",438045,5461,0,https://www.instagram.com/p/BqYCoGCFwfr/,https://www.instagram.com/p/BqYCoGCFwfr/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44777165_926112790931433_4875435563300943969_n.jpg?_nc_cat=103&_nc_ohc=OCVpaOKcjP0AX-4IgR2&_nc_ht=scontent.xx&oh=2512ee693a47b7b7f25d3b99512746c1&oe=5E85D2C0,,I make it look easy @fashionnova,,,,1.94
Amanda Lee,amandaeliselee,12262148,2018-11-15 19:18:43 EST,2018-11-15,19:18:43,Photo,"392,596",387816,4780,0,https://www.instagram.com/p/BqOIh-WlbRZ/,https://www.instagram.com/p/BqOIh-WlbRZ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44926393_363312931103278_3168121026816006844_n.jpg?_nc_cat=102&_nc_ohc=Ff586Kdc0cIAX_cjJ8s&_nc_ht=scontent.xx&oh=208867709ae92f042a12024a91c60424&oe=5E73C983,,🖤,,,,1.72
Amanda Lee,amandaeliselee,11979967,2018-11-08 16:22:28 EST,2018-11-08,16:22:28,Video,"51,191",50499,692,604913,https://www.instagram.com/p/Bp7yZs-lYMv/,https://www.instagram.com/p/Bp7yZs-lYMv/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44772268_1021314528048550_7664248383829027643_n.jpg?_nc_cat=107&_nc_ohc=NOiH2paHsfoAQn0FNCVLCpsV5AEgufzuXIbqqFawTlLaL7slJqHTVImMw&_nc_ht=scontent.xx&oh=654987585c1157ff82cb2e7e1d3c78b8&oe=5E6D8DAA,,TRX core work w @larsapippen,,,,-1.3
Amanda Lee,amandaeliselee,12248640,2018-11-07 15:51:16 EST,2018-11-07,15:51:16,Photo,"303,881",300414,3467,0,https://www.instagram.com/p/Bp5KbnVlTvG/,https://www.instagram.com/p/Bp5KbnVlTvG/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44230423_535155016889967_808069376408653326_n.jpg?_nc_cat=106&_nc_ohc=mHwKMzn_6bUAX8vIjqe&_nc_ht=scontent.xx&oh=69f5327d462bfb976961836fb18aec74&oe=5E874D9D,,⚡️⚡️dress from @fashionnova,,,,1.33
Amanda Lee,amandaeliselee,12235944,2018-11-03 17:56:17 EDT,2018-11-03,17:56:17,Photo,"251,586",248733,2853,0,https://www.instagram.com/p/Bpu-sVClhlg/,https://www.instagram.com/p/Bpu-sVClhlg/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/44227281_1897576290279889_3507945198233232217_n.jpg?_nc_cat=106&ccb=3&_nc_sid=8ae9d6&_nc_ohc=yLrTr51MEwEAX8k2gTk&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=07b8205069c2cbb009d90cef13d0b182&oe=6058CCE1,,devil in a new dress @boohoo #myboohoostyle,,,,1.07
Amanda Lee,amandaeliselee,12227795,2018-11-01 19:16:01 EDT,2018-11-01,19:16:01,Photo,"244,717",242147,2570,0,https://www.instagram.com/p/Bpp-Olvhs_1/,https://www.instagram.com/p/Bpp-Olvhs_1/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44433608_301078547163754_2145248869036948142_n.jpg?_nc_cat=106&_nc_ohc=L9kYmKusydgAX8RI4ju&_nc_ht=scontent.xx&oh=3aad73f402206f224f00cdb4be8397ee&oe=5E741F78,,replace “I have to workout” with “I get to workout.” there are so many people who are unable to workout due to injury or illness. always remember how lucky you are 💚,,,,1.07
Amanda Lee,amandaeliselee,12209940,2018-10-29 15:24:22 EDT,2018-10-29,15:24:22,Photo,"317,230",313787,3443,0,https://www.instagram.com/p/Bph1VOphm_L/,https://www.instagram.com/p/Bph1VOphm_L/,https://scontent.xx.fbcdn.net/v/t51.2885-15/44279087_187674258777270_7119497826764017264_n.jpg?_nc_cat=108&_nc_ohc=b9nsi7wZmxwAX8SOPEe&_nc_ht=scontent.xx&oh=dce7ffdd7fea70d461b0a32b58262612&oe=5E758D6E,,🎃,,,,1.39
Amanda Lee,amandaeliselee,12189917,2018-10-24 13:45:10 EDT,2018-10-24,13:45:10,Photo,"476,500",469859,6641,0,https://www.instagram.com/p/BpUyAS3gp3y/,https://www.instagram.com/p/BpUyAS3gp3y/,https://scontent.xx.fbcdn.net/v/t51.2885-15/43400732_1948012405492666_1847221365447870662_n.jpg?_nc_cat=100&_nc_ohc=Ragu3LD5YQYAX_c-hVX&_nc_ht=scontent.xx&oh=cb7ee216d061e8c2836fd4297faa4f4c&oe=5E86DB78,,cotton candy 🎀 @fashionnova,,,,2.08
Amanda Lee,amandaeliselee,12183401,2018-10-22 14:44:42 EDT,2018-10-22,14:44:42,Photo,"236,825",234458,2367,0,https://www.instagram.com/p/BpPvOo9hAk4/,https://www.instagram.com/p/BpPvOo9hAk4/,https://scontent.xx.fbcdn.net/v/t51.2885-15/43594886_297474604422148_2891673185317874616_n.jpg?_nc_cat=104&_nc_ohc=MyyxdhBXnkMAX8a5P_-&_nc_ht=scontent.xx&oh=b40d64f4c5f43aa1a979a2dc6513141d&oe=5E770E0D,,italians we love our coffee ☕️ dress from @boohoo,,,,1.04
Amanda Lee,amandaeliselee,12178866,2018-10-19 20:09:39 EDT,2018-10-19,20:09:39,Photo,"456,011",449380,6631,0,https://www.instagram.com/p/BpImCCIA8f6/,https://www.instagram.com/p/BpImCCIA8f6/,https://scontent.xx.fbcdn.net/v/t51.2885-15/42643953_387036381836267_3999514028025891909_n.jpg?_nc_cat=107&_nc_ohc=jbI2MYn_VjIAX963ZUO&_nc_ht=scontent.xx&oh=b6b05d796206a58c2a6d85cb8d156836&oe=5E77E9C9,,I have a 5 star uber rating @fashionnova,,,,1.99
Amanda Lee,amandaeliselee,12176127,2018-10-17 14:02:53 EDT,2018-10-17,14:02:53,Photo,"224,737",222938,1799,0,https://www.instagram.com/p/BpCyd-pDGZf/,https://www.instagram.com/p/BpCyd-pDGZf/,https://scontent.xx.fbcdn.net/v/t51.2885-15/43083041_2219600171609756_8057066105752473674_n.jpg?_nc_cat=109&_nc_ohc=Yuxtb6GRqjYAX-3yxjH&_nc_ht=scontent.xx&oh=a048f7735f2cba206bed1398eea8971b&oe=5E8BB4A8,,"I ordered like 5 pairs of these @boohoo bike shorts, they seriously go with everything",,,,-1.02
Amanda Lee,amandaeliselee,12170521,2018-10-15 14:21:33 EDT,2018-10-15,14:21:33,Video,"120,953",119493,1460,1233080,https://www.instagram.com/p/Bo9dRj3jjaK/,https://www.instagram.com/p/Bo9dRj3jjaK/,https://scontent.cdninstagram.com/vp/d7ed5263e50b7952e95de1302bc106f2/5CB0EF8E/t51.2885-15/e15/s640x640/43739410_2014079075549906_3399513712796098311_n.jpg?_nc_ht=scontent.cdninstagram.com,,"A little booty & core TRX circuit with @meltdown.beverage keeping me energized and focused ♥️ Thank you to the inventor @bangenergy.ceo #energydrink #bangenergy #bangenergyceo
-
1️⃣ TRX split squat on bosu 12 reps 2️⃣ TRX jump squats 20 reps 3️⃣ TRX scissor tuck plank 10 reps 4️⃣ TRX rows 15 reps Repeat 3xs",,1030054186,BANG ENERGY,1.82
Amanda Lee,amandaeliselee,12168786,2018-10-13 14:13:53 EDT,2018-10-13,14:13:53,Photo,"440,505",435305,5200,0,https://www.instagram.com/p/Bo4gjDKji-S/,https://www.instagram.com/p/Bo4gjDKji-S/,https://scontent.xx.fbcdn.net/v/t51.2885-15/43417768_2236629696593487_5561964729941147764_n.jpg?_nc_cat=106&_nc_ohc=zHjrIPEDGTcAX8JqLs4&_nc_ht=scontent.xx&oh=a6d888265791eae8215fd09d1a052cf4&oe=5E865D50,,flaking on everything today @sanlorenzo_bikinis,,,,1.93
Amanda Lee,amandaeliselee,12160589,2018-10-09 21:11:45 EDT,2018-10-09,21:11:45,Photo,"349,452",346241,3211,0,https://www.instagram.com/p/Bou9MIJDcv3/,https://www.instagram.com/p/Bou9MIJDcv3/,https://scontent.xx.fbcdn.net/v/t51.2885-15/41729495_191399878421934_6426552505180636513_n.jpg?_nc_cat=103&_nc_ohc=MJ9eeb2fLV4AX8r3Kcf&_nc_ht=scontent.xx&oh=28a3bdcae5aa35302bb28fc80013e176&oe=5E76F0A0,,,,,,1.53
Amanda Lee,amandaeliselee,12158383,2018-10-07 14:11:02 EDT,2018-10-07,14:11:02,Photo,"59,704",59118,586,0,https://www.instagram.com/p/BopDc9rDxLz/,https://www.instagram.com/p/BopDc9rDxLz/,https://scontent.xx.fbcdn.net/v/t51.2885-15/42526934_273857899907819_1720868540059283849_n.jpg?_nc_cat=108&_nc_ohc=jpjnVaLsurYAX98KJh8&_nc_ht=scontent.xx&oh=9035b8f892920d90095ca4982caa57af&oe=5E76E248,,So proud and excited to be part of the @goodamerican #goodsquad! I get to work with so many amazing and inspiring women of all shapes and sizes from different backgrounds. Not to mentioning the sweetest and most supportive people I have ever worked with. Thank you @khloekardashian and @emmagrede for including me!,,,,-3.83
Amanda Lee,amandaeliselee,12157834,2018-10-05 11:11:26 EDT,2018-10-05,11:11:26,Photo,"417,351",413639,3712,0,https://www.instagram.com/p/BojlTxljsC1/,https://www.instagram.com/p/BojlTxljsC1/,https://scontent.xx.fbcdn.net/v/t51.2885-15/42680148_2186960468239306_1178299103009522274_n.jpg?_nc_cat=108&_nc_ohc=x7IPbr-uMnYAX-SL5nN&_nc_ht=scontent.xx&oh=b23059ed712d989da6959ca74333e80c&oe=5E889156,,baby blues,,,,1.83
Amanda Lee,amandaeliselee,12167906,2018-09-25 11:50:43 EDT,2018-09-25,11:50:43,Photo,"135,980",135002,978,0,https://www.instagram.com/p/BoJ52unjVEb/,https://www.instagram.com/p/BoJ52unjVEb/,https://scontent.xx.fbcdn.net/v/t51.2885-15/41322812_2191211811154585_2994948488886210639_n.jpg?_nc_cat=110&_nc_ohc=rPELslDxvA8AX9ogvx_&_nc_ht=scontent.xx&oh=088eb421322c46b0242294b534e999f7&oe=5E8B78D3,,training these ladies for the next Wimbledon 🎾,,,,-1.68
Amanda Lee,amandaeliselee,11979967,2018-09-22 15:05:06 EDT,2018-09-22,15:05:06,Photo,"253,028",250356,2672,0,https://www.instagram.com/p/BoChtw1jUbD/,https://www.instagram.com/p/BoChtw1jUbD/,https://scontent.xx.fbcdn.net/v/t51.2885-15/41546600_2135970719948185_6780199742712899988_n.jpg?_nc_cat=101&_nc_ohc=r7MaAYFADQUAX-dxzOU&_nc_ht=scontent.xx&oh=6abf1d8ee38475de95868619f80b708e&oe=5E89A537,,gonna binge Curb episodes this weekend hbu? @fashionnova,,,,1.11
Amanda Lee,amandaeliselee,12187147,2018-09-17 16:04:46 EDT,2018-09-17,16:04:46,Photo,"340,838",337087,3751,0,https://www.instagram.com/p/Bn1wkc1j2NC/,https://www.instagram.com/p/Bn1wkc1j2NC/,https://scontent.xx.fbcdn.net/v/t51.2885-15/40612203_306604773270899_2864918071626934326_n.jpg?_nc_cat=109&_nc_ohc=IjH3lV9xHakAX9m9DrX&_nc_ht=scontent.xx&oh=528f88754b0837bbb4c65123cd75d190&oe=5E7456D8,,granting wishes like a genie @fashionnova,,,,1.49
Amanda Lee,amandaeliselee,12190960,2018-09-15 15:54:05 EDT,2018-09-15,15:54:05,Photo,"338,750",334819,3931,0,https://www.instagram.com/p/BnwlwXvDGG8/,https://www.instagram.com/p/BnwlwXvDGG8/,https://scontent.xx.fbcdn.net/v/t51.2885-15/40895287_247777372474846_9192540241488350039_n.jpg?_nc_cat=102&_nc_ohc=xq2pAD2khksAX93LTuh&_nc_ht=scontent.xx&oh=27855f615232d07575289006e13fc514&oe=5E89BDFD,,I don’t contemplate I meditate @prettylittlething,,,,1.48
Amanda Lee,amandaeliselee,12196972,2018-09-12 17:01:43 EDT,2018-09-12,17:01:43,Video,"126,659",125255,1404,1271558,https://www.instagram.com/p/Bno-uJ1D_YR/,https://www.instagram.com/p/Bno-uJ1D_YR/,https://scontent.cdninstagram.com/vp/2e557028284c99cb3093f1d479468b8b/5CB0AFAF/t51.2885-15/e15/s640x640/40638218_256484348331319_1199633400478762173_n.jpg?_nc_ht=scontent.cdninstagram.com,,"A little booty & core cable circuit with @meltdown.beverage keeping me energized and focused 💪🏻 Thank you to the inventor @bangenergy.ceo #energydrink #bangenergy #bangenergyceo
-
1️⃣ cable squat pulse 10 full reps with 3 pulses included in each rep 2️⃣ cable single leg deadlift with back lunge 10 reps 3️⃣ cable donkey kicks 15 reps 4️⃣ bosu core pike w TRX 10 reps 5️⃣ bosu TRX mountain climbers 20-30 secs",,1030054186,BANG ENERGY,1.9
Amanda Lee,amandaeliselee,12211933,2018-09-06 14:49:49 EDT,2018-09-06,14:49:49,Photo,"328,676",324925,3751,0,https://www.instagram.com/p/BnZTP2Cj55M/,https://www.instagram.com/p/BnZTP2Cj55M/,https://scontent.xx.fbcdn.net/v/t51.2885-15/40994032_241621959884896_6783839824660961137_n.jpg?_nc_cat=103&_nc_ohc=yvQXyyscP10AX8uJMai&_nc_ht=scontent.xx&oh=1d957085e12cc6729212deb05fc4f560&oe=5E75A61C,,la ville de l’amour ✨,,,,1.44
Amanda Lee,amandaeliselee,12219536,2018-09-04 14:25:31 EDT,2018-09-04,14:25:31,Photo,"324,944",322216,2728,0,https://www.instagram.com/p/BnUG4E-DNfg/,https://www.instagram.com/p/BnUG4E-DNfg/,https://scontent.xx.fbcdn.net/v/t51.2885-15/40118537_309049046315740_5109780724433551360_n.jpg?_nc_cat=111&_nc_ohc=i3XtWBKUpw0AX_SVj5B&_nc_ht=scontent.xx&oh=8ec1f66498fdc6037267167b7d5375d6&oe=5E886FBC,,bonjour @goodamerican,,,,1.42
Amanda Lee,amandaeliselee,12230912,2018-09-02 11:28:41 EDT,2018-09-02,11:28:41,Photo,"401,321",397372,3949,0,https://www.instagram.com/p/BnOpDL2jjQ_/,https://www.instagram.com/p/BnOpDL2jjQ_/,https://scontent.xx.fbcdn.net/v/t51.2885-15/40060717_611856849230654_6919295410250973184_n.jpg?_nc_cat=110&_nc_ohc=1JcjbRFFqdcAX9_RPQ3&_nc_ht=scontent.xx&oh=1d679114a6b983401f7b3ec96232714e&oe=5E8AC130,,last days of summer @fashionnova,,,,1.76
Amanda Lee,amandaeliselee,12242327,2018-08-29 14:18:36 EDT,2018-08-29,14:18:36,Photo,"296,874",294191,2683,0,https://www.instagram.com/p/BnEpUMGDCGz/,https://www.instagram.com/p/BnEpUMGDCGz/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/39933083_265907320696951_2033086279243005952_n.jpg?_nc_cat=107&ccb=3&_nc_sid=8ae9d6&_nc_ohc=-9HiXpQHKaEAX-mjOe9&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=543cf6614eebd8af96344fe5a17fbfd8&oe=605A9D8A,,this pose is really comfortable I promise @prettylittlething,,,,1.26
Amanda Lee,amandaeliselee,12260595,2018-08-25 11:50:45 EDT,2018-08-25,11:50:45,Photo,"420,981",416455,4526,0,https://www.instagram.com/p/Bm6FN2MDtow/,https://www.instagram.com/p/Bm6FN2MDtow/,https://scontent.xx.fbcdn.net/v/t51.2885-15/38745491_668823440152833_6373047923218841600_n.jpg?_nc_cat=107&_nc_ohc=j6U50nj-JCoAX8TtiFg&_nc_ht=scontent.xx&oh=054285d3669b8bff1d5cb65ef55c8000&oe=5E890C86,,chips and guac diet 🥑,,,,1.84
Amanda Lee,amandaeliselee,12287516,2018-08-14 21:41:54 EDT,2018-08-14,21:41:54,Photo,"391,047",386694,4353,0,https://www.instagram.com/p/Bme0H9ijYHD/,https://www.instagram.com/p/Bme0H9ijYHD/,https://scontent.xx.fbcdn.net/v/t51.2885-15/38197984_2133616203577751_8556176922147553280_n.jpg?_nc_cat=101&_nc_ohc=3yT6NGLVBq0AX8iC0y5&_nc_ht=scontent.xx&oh=585dfad4ac64e3df01caaf9f6d16aabf&oe=5E85D8A2,,👼🏼 @prettylittlething,,,,1.71
Amanda Lee,amandaeliselee,12293526,2018-08-11 15:32:32 EDT,2018-08-11,15:32:32,Photo,"471,321",465920,5401,0,https://www.instagram.com/p/BmWbd_pjJ_K/,https://www.instagram.com/p/BmWbd_pjJ_K/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37832926_1774354572601261_7049679149794852864_n.jpg?_nc_cat=103&_nc_ohc=C_UzmRR3wPkAX97b_Uz&_nc_ht=scontent.xx&oh=307c3456be2be1ff199cdb3805c28cf1&oe=5E73B759,,craving something new 🌻@prettylittlething,,,,2.06
Amanda Lee,amandaeliselee,12291014,2018-08-08 17:08:26 EDT,2018-08-08,17:08:26,Photo,"256,384",254343,2041,0,https://www.instagram.com/p/BmO4DwIjWNh/,https://www.instagram.com/p/BmO4DwIjWNh/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37908245_1028479663982970_973752498563055616_n.jpg?_nc_cat=101&_nc_ohc=jqkgizSYl7AAX_mBTqg&_nc_ht=scontent.xx&oh=b80063b08eb36e5301a8ef6475a33456&oe=5E895295,,are you that somebody ✨  @fashionnova,,,,1.12
Amanda Lee,amandaeliselee,12288227,2018-08-05 20:55:52 EDT,2018-08-05,20:55:52,Photo,"281,415",279134,2281,0,https://www.instagram.com/p/BmHjs2AD1Sm/,https://www.instagram.com/p/BmHjs2AD1Sm/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37771442_2122832477958632_7364504684997902336_n.jpg?_nc_cat=107&_nc_ohc=6q0YEcoNMAcAX-pYpxo&_nc_ht=scontent.xx&oh=cba5e336bb6f2b62d618661b49a85279&oe=5E76F024,,out in these streets @fashionnova,,,,1.23
Amanda Lee,amandaeliselee,12283863,2018-07-31 20:49:04 EDT,2018-07-31,20:49:04,Photo,"433,302",428481,4821,0,https://www.instagram.com/p/Bl6q8vUj3Ku/,https://www.instagram.com/p/Bl6q8vUj3Ku/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37795018_213958349290515_966346798123712512_n.jpg?_nc_cat=104&_nc_ohc=ljrM40PCX98AX9Pzoqk&_nc_ht=scontent.xx&oh=2f5a0133cc5d1e990c6bf5475ab74d4f&oe=5E752BB4,,super casual @prettylittlething,,,,1.9
Amanda Lee,amandaeliselee,12284085,2018-07-30 10:37:12 EDT,2018-07-30,10:37:12,Video,"123,030",121683,1347,1718706,https://www.instagram.com/p/Bl3AAl6n7uK/,https://www.instagram.com/p/Bl3AAl6n7uK/,https://scontent.cdninstagram.com/vp/13265fad20540f7b556066e69b3f6be4/5CB0894A/t51.2885-15/e15/s640x640/37981259_838067546389356_7306937756565897216_n.jpg?_nc_ht=scontent.cdninstagram.com,,"Leg day with @meltdown.beverage keeping me energized and focused 💪🏻 Thank you to the inventor of ketonz @bangenergy.ceo #energydrink #bangenergy #bangenergyceo
-
Today’s 🍑 workout targets outer thighs and hamstrings. 1️⃣ banded squat w leg raise 20 reps 2️⃣ banded side squat 20 reps 3️⃣ Outer thigh adductor 15 slow reps / 10 pulses 4️⃣ Smith hip thrusts 12 reps 5️⃣ banded hip thrusts w stability ball 20 reps 6️⃣ banded hamstring curl w stability ball 7️⃣ squat hold w outer thigh pulse 30 secs.
Repeat 3xs",,1030054186,BANG ENERGY,1.85
Amanda Lee,amandaeliselee,12277682,2018-07-26 15:47:25 EDT,2018-07-26,15:47:25,Photo,"482,935",477588,5347,0,https://www.instagram.com/p/BltQc-BD8HW/,https://www.instagram.com/p/BltQc-BD8HW/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37834826_2090402961278721_2638755424794312704_n.jpg?_nc_cat=111&_nc_ohc=CHpBMc_0_0cAX8_SZLJ&_nc_ht=scontent.xx&oh=921943c2986012382c014e5d2dab86fd&oe=5E864DBB,,can I kick it? @fashionnova,,,,2.11
Amanda Lee,amandaeliselee,12265321,2018-07-19 15:43:45 EDT,2018-07-19,15:43:45,Photo,"417,715",413316,4399,0,https://www.instagram.com/p/BlbOeBsDums/,https://www.instagram.com/p/BlbOeBsDums/,https://scontent.xx.fbcdn.net/v/t51.2885-15/36726535_1014876555352390_3001382137820610560_n.jpg?_nc_cat=108&_nc_ohc=vxBIKXmlr4kAX93h2lu&_nc_ht=scontent.xx&oh=39cfa6b97a4b14240be4f1306948618e&oe=5E8B4F2D,,in my natural habitat @prettylittlething,,,,1.83
Amanda Lee,amandaeliselee,12227296,2018-07-16 14:22:56 EDT,2018-07-16,14:22:56,Photo,"280,856",277839,3017,0,https://www.instagram.com/p/BlTW1dPjTk5/,https://www.instagram.com/p/BlTW1dPjTk5/,https://scontent.xx.fbcdn.net/v/t51.2885-15/37130756_525937181157528_7714673673583460352_n.jpg?_nc_cat=108&_nc_ohc=eaSQpe2dU8IAX868PEX&_nc_ht=scontent.xx&oh=4f935ab1cd1d06d52759c8dc607605cc&oe=5E853C0C,,🥂 @fashionnova,,,,1.23
Amanda Lee,amandaeliselee,12203537,2018-07-14 12:06:29 EDT,2018-07-14,12:06:29,Album,"348,103",344979,3124,0,https://www.instagram.com/p/BlN9oWoDlZ3/,https://www.instagram.com/p/BlN9oWoDlZ3/,https://scontent.xx.fbcdn.net/v/t51.2885-15/36500297_260793098031062_6494226993796612096_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=e592b74192ce9087697fecb64ffc23b7&oe=5CB9EC29,,6am beach workouts are my new thing 🏋🏼‍♀️ @kimkardashian @carladibello,,,,1.54
Amanda Lee,amandaeliselee,12194932,2018-07-12 13:58:07 EDT,2018-07-12,13:58:07,Photo,"286,055",283731,2324,0,https://www.instagram.com/p/BlJA0Oujvgx/,https://www.instagram.com/p/BlJA0Oujvgx/,https://scontent.xx.fbcdn.net/v/t51.2885-15/36761790_335674260302609_6909748127448694784_n.jpg?_nc_cat=104&_nc_ohc=3Oc45IXswy0AX9i3a2d&_nc_ht=scontent.xx&oh=a046dae4248d0d668023da39ee1666b1&oe=5E89A39E,,I live in sweats 🤪 @fashionnova,,,,1.25
Amanda Lee,amandaeliselee,12191963,2018-07-10 19:22:02 EDT,2018-07-10,19:22:02,Photo,"399,424",396068,3356,0,https://www.instagram.com/p/BlEcS5fjT1e/,https://www.instagram.com/p/BlEcS5fjT1e/,https://scontent.xx.fbcdn.net/v/t51.2885-15/35999424_245375656067019_2548986270390943744_n.jpg?_nc_cat=111&_nc_ohc=YDZRxkV3ynAAX_HfWs3&_nc_ht=scontent.xx&oh=517eb6a154d5fbd1d65621b3dc338814&oe=5E86AB18,,just gonna chill here for a while @shoptobi,,,,1.75
Amanda Lee,amandaeliselee,12193608,2018-07-08 12:31:18 EDT,2018-07-08,12:31:18,Photo,"491,386",486274,5112,0,https://www.instagram.com/p/Bk-jsyBDWOE/,https://www.instagram.com/p/Bk-jsyBDWOE/,https://scontent.xx.fbcdn.net/v/t51.2885-15/36494374_247417342711501_4975806911921258496_n.jpg?_nc_cat=104&_nc_ohc=RVmj2403Pu0AX_UOY53&_nc_ht=scontent.xx&oh=96988c5481968b63c81338b2b5e6e53c&oe=5E8BEAC7,,buenos dias,,,,2.15
Amanda Lee,amandaeliselee,12178276,2018-07-06 15:16:28 EDT,2018-07-06,15:16:28,Photo,"421,850",417575,4275,0,https://www.instagram.com/p/Bk5tAuaj8Td/,https://www.instagram.com/p/Bk5tAuaj8Td/,https://scontent.xx.fbcdn.net/v/t51.2885-15/35370047_1558170234484345_3408794381807779840_n.jpg?_nc_cat=111&_nc_ohc=2naMigqlDGAAX973z5b&_nc_ht=scontent.xx&oh=a55187ffd7da625279f4e2517443127c&oe=5E776015,,Hola Mexico 🇲🇽 @prettylittlething,,,,1.85
Amanda Lee,amandaeliselee,12170198,2018-07-03 20:16:38 EDT,2018-07-03,20:16:38,Photo,"308,878",305874,3004,0,https://www.instagram.com/p/Bkyg-lZDyvR/,https://www.instagram.com/p/Bkyg-lZDyvR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/35574942_976229985893104_8219865482333782016_n.jpg?_nc_cat=111&_nc_ohc=2gV7loM7-kYAX-ZPlKJ&_nc_ht=scontent.xx&oh=3673b492ab8d899ac3e3f179d421f87b&oe=5E74CD56,,Idk,,,,1.35
Amanda Lee,amandaeliselee,12162899,2018-06-28 19:34:31 EDT,2018-06-28,19:34:31,Photo,"444,859",438443,6416,0,https://www.instagram.com/p/BklkLwQjUCt/,https://www.instagram.com/p/BklkLwQjUCt/,https://scontent.xx.fbcdn.net/v/t51.2885-15/35341993_398744427285067_2741747855789129728_n.jpg?_nc_cat=107&_nc_ohc=LcId7ATnyWUAX8po_9q&_nc_ht=scontent.xx&oh=0542df0fc31cc6a03db1c6b82b6b43fd&oe=5E88CCCC,,at my girliest 🌸 @fashionnova,,,,1.95
Amanda Lee,amandaeliselee,12156950,2018-06-26 19:21:08 EDT,2018-06-26,19:21:08,Photo,"277,497",275061,2436,0,https://www.instagram.com/p/BkgZEDEDeKg/,https://www.instagram.com/p/BkgZEDEDeKg/,https://scontent.xx.fbcdn.net/v/t51.2885-15/34378544_1024142171083678_3553579941264097280_n.jpg?_nc_cat=107&_nc_ohc=aK61l_G-XKgAX-OqsIa&_nc_ht=scontent.xx&oh=37f6a2fa676ffdd0cdef129f79ae2a8e&oe=5E767A0D,,⚡️🔫⚡️ @prettylittlething,,,,1.21
